Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
15/01/2023,0.9659847,429164.39,60915.4,37921.81,2866.43,137071.74,NA,NA,NA,conventional,LasVegas
15/01/2023,1216196189,2742152.24,532319.59,18030.48,86118.24,680093.77,NA,NA,NA,conventional,LosAngeles
15/01/2023,0.950769532,152831.65,30314.67,7818.64,3386.89,37855.49,NA,NA,NA,conventional,Louisville
15/01/2023,0.923554546,1142190.65,634541.65,14178.55,99.39,299691.87,NA,NA,NA,conventional,MiamiFtLauderdale
15/01/2023,0.894878911,330619.9,111799.53,9818.06,67.67,88827.48,NA,NA,NA,conventional,Nashville
15/01/2023,1105379299,481809.39,107609.74,232578.64,19.36,86737.26,NA,NA,NA,conventional,NorthernNewEngland
15/01/2023,0.770299607,350743.69,125787.58,2083.02,536.78,148939.54,NA,NA,NA,conventional,NewOrleans
15/01/2023,122577091,2111537.24,135165.74,1284921.83,541.41,598604.36,NA,NA,NA,conventional,NewYork
15/01/2023,0.907122509,651056.11,289575.67,5834.26,25.32,227465.94,NA,NA,NA,conventional,Orlando
15/01/2023,0.921938567,136877.72,39203.39,8492.4,10291.82,34965.33,NA,NA,NA,conventional,PeoriaSpringfield
15/01/2023,108994637,665137.11,139174.35,241619.95,23473.22,213258.47,NA,NA,NA,conventional,Philadelphia
15/01/2023,0.845739107,1331942.02,327473.74,146376.63,2773.83,209275.59,NA,NA,NA,conventional,PhoenixTucson
15/01/2023,1389088648,128341.78,41108.43,17776.71,157.79,45068.75,NA,NA,NA,conventional,Pittsburgh
15/01/2023,1250314375,540025.77,112400.87,33412.4,6321.04,104302.64,NA,NA,NA,conventional,Portland
15/01/2023,1465093323,80842.28,4148.59,45896.62,25.41,18576.86,NA,NA,NA,conventional,Providence
15/01/2023,1071333706,452085.96,151292.22,92837.65,920.39,155910.81,NA,NA,NA,conventional,RaleighGreensboro
15/01/2023,100045445,336580.23,101411.97,77224.62,339.15,92961.76,NA,NA,NA,conventional,RichmondNorfolk
15/01/2023,0.94284064,197173.15,59220.49,22077.1,928.9,54471.22,NA,NA,NA,conventional,Roanoke
15/01/2023,1538107056,390826.93,97097.68,109190.06,185.48,92876.14,NA,NA,NA,conventional,Sacramento
15/01/2023,1225551406,506176.32,107493.35,8011.03,10797.1,124125.52,NA,NA,NA,conventional,SanDiego
15/01/2023,1536902025,662675.56,186990.01,118237.13,1094.5,122700.44,NA,NA,NA,conventional,SanFrancisco
15/01/2023,1507743387,450903.51,72157.26,43579.19,4098.86,97930.34,NA,NA,NA,conventional,Seattle
15/01/2023,0.997891071,575736.48,240410.73,54285.85,481.9,140645.51,NA,NA,NA,conventional,SouthCarolina
15/01/2023,1235237536,73359.28,18275.47,10291.87,113.87,15795.58,NA,NA,NA,conventional,Spokane
15/01/2023,0.927020647,211045.65,83146.77,4569.53,0,58847.98,NA,NA,NA,conventional,StLouis
15/01/2023,1077786395,85330.25,12848.7,32416.28,254.88,33321.8,NA,NA,NA,conventional,Syracuse
15/01/2023,0.87766371,724262.74,333372.42,5242.67,56.27,220709.8,NA,NA,NA,conventional,Tampa
15/01/2023,0.99067046,149759.01,30174.83,20892.05,12940.74,24961.22,NA,NA,NA,conventional,Toledo
15/01/2023,0.827155523,954302.96,234773.43,83244.08,4339.3,361291.04,NA,NA,NA,conventional,WestTexNewMexico
15/01/2023,0.828549902,119085.48,28452.35,5877.91,91.78,33006.8,NA,NA,NA,conventional,Wichita
15/01/2023,1309500669,5432486.87,1254240.07,443424.91,107757.15,1254218.59,NA,NA,NA,conventional,California
15/01/2023,1023631993,4502357.98,836492.43,672157.48,384094.85,920889.84,NA,NA,NA,conventional,GreatLakes
15/01/2023,1051813848,4254206.15,1207634.29,873257.18,16747.95,1304625.53,NA,NA,NA,conventional,Midsouth
15/01/2023,1204429917,5703110.63,763973.74,2906027.2,52156.32,1596660.93,NA,NA,NA,conventional,Northeast
15/01/2023,0.956258658,2085537.33,678918.54,412553.55,5894.47,634166.03,NA,NA,NA,conventional,Plains
15/01/2023,0.780745362,5732017.62,1674986.21,538701.8,41556.49,2123010.68,NA,NA,NA,conventional,SouthCentral
15/01/2023,0.910212339,6112825.78,2896508.65,154211.47,1304.2,1499299.48,NA,NA,NA,conventional,Southeast
15/01/2023,1016516456,6539555.6,1473438.71,662173.58,27474.58,1534431.82,NA,NA,NA,conventional,West
15/01/2023,1034320058,40362097.96,10786192.65,6662507.17,636986.01,10867302.9,NA,NA,NA,conventional,TotalUS
15/01/2023,1921445645,3076.88,83.54,346.4,0,2400.9,NA,NA,NA,organic,Albany
15/01/2023,1176503733,103940.72,113.33,8581.68,0,42465.76,NA,NA,NA,organic,Atlanta
15/01/2023,1586081736,45526.55,524.75,2561.7,8.05,39317.56,NA,NA,NA,organic,BaltimoreWashington
15/01/2023,1029558718,19154.73,31.75,459.92,0,16514.16,NA,NA,NA,organic,BirminghamMontgomery
15/01/2023,1756680514,8921.22,146.14,1348.5,0,992.25,NA,NA,NA,organic,Boise
15/01/2023,1740987802,32920.73,70.94,1233.97,0,31013.32,NA,NA,NA,organic,Boston
15/01/2023,1645484979,12005.24,591.31,65.36,0,11341.99,NA,NA,NA,organic,BuffaloRochester
15/01/2023,1577625502,17845.25,210.4,1476.32,29.86,15168.39,NA,NA,NA,organic,Charlotte
15/01/2023,1483770326,57024.23,919.59,6891.37,0,13861.22,NA,NA,NA,organic,Chicago
15/01/2023,1724719337,9631.63,6.21,1957.11,0,2758.27,NA,NA,NA,organic,CincinnatiDayton
15/01/2023,2005752907,7136.84,454.42,558.6,0,2879.78,NA,NA,NA,organic,Columbus
15/01/2023,1314015959,36956.97,5792.27,310.41,0,21416.8,NA,NA,NA,organic,DallasFtWorth
15/01/2023,1082584097,142940.03,18868.63,536.04,0,3306.98,NA,NA,NA,organic,Denver
15/01/2023,1861137604,10507.64,301.01,1539.3,0,5484.86,NA,NA,NA,organic,Detroit
15/01/2023,1753382715,4461.05,4.77,782.93,0,3673.36,NA,NA,NA,organic,GrandRapids
15/01/2023,1586377911,13913.55,280.94,480.88,0,13127.4,NA,NA,NA,organic,HarrisburgScranton
15/01/2023,1862032356,15242.27,577.4,3389.43,0,11225.14,NA,NA,NA,organic,HartfordSpringfield
15/01/2023,1131195932,22429.22,4282.64,33.22,0,11762.5,NA,NA,NA,organic,Houston
15/01/2023,1604778625,7385.03,94.59,621.28,0,3624.62,NA,NA,NA,organic,Indianapolis
15/01/2023,0.80355087,23671.14,97.61,113.55,0,22565.86,NA,NA,NA,organic,Jacksonville
15/01/2023,1490766917,10536.59,842.1,177.9,0,3333.75,NA,NA,NA,organic,LasVegas
15/01/2023,0.962927549,314780.96,23657.7,1026.7,0,52364.83,NA,NA,NA,organic,LosAngeles
15/01/2023,2088742734,3950.42,0,372.05,0,960.28,NA,NA,NA,organic,Louisville
15/01/2023,1119348466,46800.26,422.95,1.14,0,22561.62,NA,NA,NA,organic,MiamiFtLauderdale
15/01/2023,1711170337,20837.41,63.39,2045.27,0,5413.29,NA,NA,NA,organic,Nashville
15/01/2023,203556684,13124.85,73.4,291.75,0,10552.83,NA,NA,NA,organic,NorthernNewEngland
15/01/2023,125251608,3844.6,201.21,83.01,0,3365.36,NA,NA,NA,organic,NewOrleans
15/01/2023,1743145538,85338.08,7521.84,1847.01,12.52,68783.24,NA,NA,NA,organic,NewYork
15/01/2023,0.877360083,51370.44,312.98,0,0,35126.26,NA,NA,NA,organic,Orlando
15/01/2023,1584135176,3165.35,0,300.83,0,2233.72,NA,NA,NA,organic,PeoriaSpringfield
15/01/2023,1625233542,24007.58,1879.74,1107.28,0,19586.45,NA,NA,NA,organic,Philadelphia
15/01/2023,1548076862,16805.78,2006.93,543.21,0,2026.89,NA,NA,NA,organic,PhoenixTucson
15/01/2023,1573627576,8106.57,949.02,6.76,0,6482.61,NA,NA,NA,organic,Pittsburgh
15/01/2023,1875463437,68838.45,58.39,12207.29,0,2630.91,NA,NA,NA,organic,Portland
15/01/2023,1738832421,4196.07,16.68,9.73,0,4169.65,NA,NA,NA,organic,Providence
15/01/2023,1515270287,25610.74,529.51,1428.57,23.47,22951.77,NA,NA,NA,organic,RaleighGreensboro
15/01/2023,1543246397,33275.67,2.15,2967.35,1.07,16052.98,NA,NA,NA,organic,RichmondNorfolk
15/01/2023,1632545867,23609.46,4.2,2937.59,0,5493.12,NA,NA,NA,organic,Roanoke
15/01/2023,127642034,34362.58,2611.01,1108.08,0,26761.47,NA,NA,NA,organic,Sacramento
15/01/2023,1268643133,53863.63,4451.59,510.75,0,4686.15,NA,NA,NA,organic,SanDiego
15/01/2023,1954115028,68558.41,4168.15,1688.27,0,39702.33,NA,NA,NA,organic,SanFrancisco
15/01/2023,2001595717,100461.82,558.21,13668.58,21.28,5054.18,NA,NA,NA,organic,Seattle
15/01/2023,1235860389,48403.92,845.63,2844.15,3.51,32820.54,NA,NA,NA,organic,SouthCarolina
15/01/2023,1984891192,6683.68,45.88,1543.04,0,769.39,NA,NA,NA,organic,Spokane
15/01/2023,1873069714,7771.42,1127.18,689.55,0,3346.48,NA,NA,NA,organic,StLouis
15/01/2023,1592478506,4669.85,143.69,84.8,0,4313.29,NA,NA,NA,organic,Syracuse
15/01/2023,1088273454,27381.84,226.54,1.04,0,12178.56,NA,NA,NA,organic,Tampa
15/01/2023,1755330286,3402.1,25.85,315.84,0,1903.47,NA,NA,NA,organic,Toledo
15/01/2023,1160930932,16179.57,789.34,127.62,0,11044.14,NA,NA,NA,organic,WestTexNewMexico
15/01/2023,1269085442,3008.39,536.65,14.87,0,1278.51,NA,NA,NA,organic,Wichita
15/01/2023,1191090299,562118.01,42036.84,6102.83,0,168665.74,NA,NA,NA,organic,California
15/01/2023,1604505244,150082.61,3697.27,16475.24,0,63523.89,NA,NA,NA,organic,GreatLakes
15/01/2023,157368237,246312.05,1995.52,20098.71,77.64,158165.08,NA,NA,NA,organic,Midsouth
15/01/2023,1729697335,235615.09,13713.91,9892.15,14.51,198778.81,NA,NA,NA,organic,Northeast
15/01/2023,1368773321,55845.82,10060.95,2858.18,0,37288,NA,NA,NA,organic,Plains
15/01/2023,1240152236,138486.5,21794.81,2957.77,0,92965.13,NA,NA,NA,organic,SouthCentral
15/01/2023,106748485,436619.3,2571.36,15800.32,3.57,265499.76,NA,NA,NA,organic,Southeast
15/01/2023,1514963131,519869.29,35222.6,40486.34,21.66,46772.81,NA,NA,NA,organic,West
15/01/2023,1367771206,2344948.66,131093.25,114671.54,117.38,1031659.23,NA,NA,NA,organic,TotalUS
22/01/2023,1087199748,145606.29,31914.51,85603.85,15.28,20087.96,NA,NA,NA,conventional,Albany
22/01/2023,0.945301602,825696.78,348170.41,27964.2,113.68,84212.84,NA,NA,NA,conventional,Atlanta
22/01/2023,1118851251,1044292.36,166416.81,423320.82,1654.78,352846.62,NA,NA,NA,conventional,BaltimoreWashington
22/01/2023,0.853122302,388729.12,185913.87,5945.1,73.76,82432.99,NA,NA,NA,conventional,BirminghamMontgomery
22/01/2023,1089885629,108667.75,27199.7,5846.82,188.33,23786.66,NA,NA,NA,conventional,Boise
22/01/2023,1394916942,605859.77,50645.52,321668.63,52.66,156073.02,NA,NA,NA,conventional,Boston
22/01/2023,1102920284,192527.15,24529.98,58177.07,1476.32,102209.47,NA,NA,NA,conventional,BuffaloRochester
22/01/2023,1191090235,371776.32,132144.41,56159.57,725.49,137479.42,NA,NA,NA,conventional,Charlotte
22/01/2023,1125875191,831010.96,154262.5,88391.64,33817.06,220690.31,NA,NA,NA,conventional,Chicago
22/01/2023,1025024089,313119.95,44639.51,59404.76,5237.99,45160.06,NA,NA,NA,conventional,CincinnatiDayton
22/01/2023,0.963677771,267970.28,64475.79,20709.56,5042.54,44154.99,NA,NA,NA,conventional,Columbus
22/01/2023,0.728017827,1554372.01,350984.54,146128.74,6414.62,527247.39,NA,NA,NA,conventional,DallasFtWorth
22/01/2023,1016971979,952279.76,167271.54,95378.61,2771.61,279383.67,NA,NA,NA,conventional,Denver
22/01/2023,0.977396127,457640.41,95413.53,49031.17,32032.83,108571.28,NA,NA,NA,conventional,Detroit
22/01/2023,1132732773,165999.28,19408.53,56786,40066.75,36842.89,NA,NA,NA,conventional,GrandRapids
22/01/2023,102614588,413068.72,153469.49,100276.72,15335.72,130985.23,NA,NA,NA,conventional,HarrisburgScranton
22/01/2023,141664941,314200.2,14010.79,212871.96,84.56,76738.81,NA,NA,NA,conventional,HartfordSpringfield
22/01/2023,0.775340282,1029398.24,247906.46,164182.96,775.71,294560.29,NA,NA,NA,conventional,Houston
22/01/2023,0.909194346,279213.72,61288.58,32472.81,9072.11,61866.3,NA,NA,NA,conventional,Indianapolis
22/01/2023,0.923575709,280221.05,154454.89,4174.38,37.79,72032.51,NA,NA,NA,conventional,Jacksonville
22/01/2023,0.937230402,425539.51,62992.72,27596.15,2149.68,167230.8,NA,NA,NA,conventional,LasVegas
22/01/2023,1205720402,2869000.23,534598.84,17751.69,98160.53,679626.06,NA,NA,NA,conventional,LosAngeles
22/01/2023,0.983090798,146616.63,30866.49,6134.04,1902.32,38064.82,NA,NA,NA,conventional,Louisville
22/01/2023,0.924184206,1141159.87,659001.09,15186.89,128.41,311643.65,NA,NA,NA,conventional,MiamiFtLauderdale
22/01/2023,0.92364565,335699.09,112942.25,8760.28,32.94,101400.6,NA,NA,NA,conventional,Nashville
22/01/2023,1059843439,633307.71,170525.71,326966.29,30.35,78812.77,NA,NA,NA,conventional,NorthernNewEngland
22/01/2023,0.774796193,326404.43,116486.75,1548.87,554.8,150681.7,NA,NA,NA,conventional,NewOrleans
22/01/2023,1341295372,1716833.68,103421.44,891432.05,829.54,603125.8,NA,NA,NA,conventional,NewYork
22/01/2023,0.885942553,672591.24,312434.89,6895.62,60.48,238926.45,NA,NA,NA,conventional,Orlando
22/01/2023,0.875187036,128494.28,38748.38,6234.85,4407.03,37218.91,NA,NA,NA,conventional,PeoriaSpringfield
22/01/2023,1066663932,603688.68,136707.5,172813.23,12865.75,206499.92,NA,NA,NA,conventional,Philadelphia
22/01/2023,0.833658909,1327849,335137.25,132430.61,4028.47,250297.85,NA,NA,NA,conventional,PhoenixTucson
22/01/2023,103341461,174561.44,66164.19,17638.13,78.54,45850.2,NA,NA,NA,conventional,Pittsburgh
22/01/2023,1200316005,598363.65,116576.39,30798.13,5415.72,109167.4,NA,NA,NA,conventional,Portland
22/01/2023,1469196897,81058.73,4076.79,46148.07,24.91,19289.88,NA,NA,NA,conventional,Providence
22/01/2023,1161353547,428478.02,144188.13,72797.98,749.74,166820.43,NA,NA,NA,conventional,RaleighGreensboro
22/01/2023,1053784442,323941.04,90227.84,70190.02,290.39,96162.21,NA,NA,NA,conventional,RichmondNorfolk
22/01/2023,0.93986468,206374.6,58054.63,23716.03,567.51,56775.74,NA,NA,NA,conventional,Roanoke
22/01/2023,1464387493,409963.2,123628.55,100195.84,183.5,90341.47,NA,NA,NA,conventional,Sacramento
22/01/2023,1209568958,523352.06,100534.15,7726.94,10758.03,121833.96,NA,NA,NA,conventional,SanDiego
22/01/2023,146707895,710380.8,240650.29,111810.85,776.39,120548.81,NA,NA,NA,conventional,SanFrancisco
22/01/2023,1467065545,515211.61,99243.65,37262.08,3683.19,101257.75,NA,NA,NA,conventional,Seattle
22/01/2023,1020956999,580567.71,243394.9,44518.99,298.21,139550.81,NA,NA,NA,conventional,SouthCarolina
22/01/2023,1219031698,78970.48,19701.77,5671.88,25.91,18396.84,NA,NA,NA,conventional,Spokane
22/01/2023,0.908643347,221195.06,77881.47,4824.11,5.67,70309.18,NA,NA,NA,conventional,StLouis
22/01/2023,1044800662,92131.9,15390.6,37942.75,295.49,32564.91,NA,NA,NA,conventional,Syracuse
22/01/2023,0.885146156,724409.08,347216.65,5675.36,117.16,219571.98,NA,NA,NA,conventional,Tampa
22/01/2023,0.93592771,141882.9,30750.23,23681.52,7189.97,26161.62,NA,NA,NA,conventional,Toledo
22/01/2023,0.76937581,1013600.66,270958.22,74815.41,3760.61,384516.81,NA,NA,NA,conventional,WestTexNewMexico
22/01/2023,0.817671814,118839.62,26973.78,5199.2,61.43,36389.76,NA,NA,NA,conventional,Wichita
22/01/2023,1274838103,5696077.33,1375944.96,413401.51,119868.78,1242768.58,NA,NA,NA,conventional,California
22/01/2023,0.997187145,4088196.74,847469.61,601072.41,218538.16,916903.48,NA,NA,NA,conventional,GreatLakes
22/01/2023,1052813714,4230299.38,1174929.36,842807.46,10364.18,1339473.32,NA,NA,NA,conventional,Midsouth
22/01/2023,1219628971,5429093.22,843045.27,2495282.77,32944.59,1598734.67,NA,NA,NA,conventional,Northeast
22/01/2023,0.984364471,2069727.15,642561.59,386713.05,5258.31,675849.91,NA,NA,NA,conventional,Plains
22/01/2023,0.762866081,5721341.76,1647957.92,548120.83,35852.16,2028627.9,NA,NA,NA,conventional,SouthCentral
22/01/2023,0.912666726,6187973.69,2987140.44,145766.18,1193.99,1555621.19,NA,NA,NA,conventional,Southeast
22/01/2023,1005646028,6874869.62,1537926.98,597581.61,25173.78,1666129.88,NA,NA,NA,conventional,West
22/01/2023,1026778725,40297578.88,11056976.12,6030745.83,449193.96,11024108.92,NA,NA,NA,conventional,TotalUS
22/01/2023,1906406491,2482.55,11.21,254.51,2.04,2043.36,NA,NA,NA,organic,Albany
22/01/2023,1032849436,65981.56,90.31,3215.38,0,44456.87,NA,NA,NA,organic,Atlanta
22/01/2023,1554563925,52138.92,356.99,2991.17,5.75,43044.22,NA,NA,NA,organic,BaltimoreWashington
22/01/2023,0.911681077,17640.23,38.16,231.59,0,16086.25,NA,NA,NA,organic,BirminghamMontgomery
22/01/2023,1699106627,5699.79,133.9,418.62,0,1556.1,NA,NA,NA,organic,Boise
22/01/2023,1744291119,32870.25,86.77,1369.44,0,30797.71,NA,NA,NA,organic,Boston
22/01/2023,1731754173,11269.21,414.83,67.01,0,10774.14,NA,NA,NA,organic,BuffaloRochester
22/01/2023,1510275668,18914.35,111.28,1742.85,15.5,16768.03,NA,NA,NA,organic,Charlotte
22/01/2023,1351147408,52612.96,1441.11,4038.13,0,21173.02,NA,NA,NA,organic,Chicago
22/01/2023,1745269046,11011.92,7.38,1520.58,0,3076.68,NA,NA,NA,organic,CincinnatiDayton
22/01/2023,2031830156,7721.15,610.2,564.87,0,2817.88,NA,NA,NA,organic,Columbus
22/01/2023,1315914228,38248.33,5702.13,343.37,0,22230.55,NA,NA,NA,organic,DallasFtWorth
22/01/2023,1064760059,54658.2,8424.39,407.11,0,8799.53,NA,NA,NA,organic,Denver
22/01/2023,1888261322,10291.38,327.36,1450.08,0,5171.45,NA,NA,NA,organic,Detroit
22/01/2023,1642485816,4601.86,0,535.7,0,4066.17,NA,NA,NA,organic,GrandRapids
22/01/2023,157857021,14523.06,295.88,532.53,0,13648.73,NA,NA,NA,organic,HarrisburgScranton
22/01/2023,1769639967,17937.57,432.85,3785.41,5.57,13595.76,NA,NA,NA,organic,HartfordSpringfield
22/01/2023,111820706,21657.34,3802.76,35.61,0,11919.79,NA,NA,NA,organic,Houston
22/01/2023,1562563781,7642.04,97.79,573.07,0,4005.28,NA,NA,NA,organic,Indianapolis
22/01/2023,1210360222,10371.57,60.15,162.65,0,7172.24,NA,NA,NA,organic,Jacksonville
22/01/2023,134727894,13024.35,922.16,245.05,0,4647.83,NA,NA,NA,organic,LasVegas
22/01/2023,1493673806,147981.95,8082.98,1124.53,0,66248.96,NA,NA,NA,organic,LosAngeles
22/01/2023,2046628737,4495.64,0,519.23,0,1161.44,NA,NA,NA,organic,Louisville
22/01/2023,1220216134,41689.73,420.38,4.56,0,13450.5,NA,NA,NA,organic,MiamiFtLauderdale
22/01/2023,1938490187,15150.68,96.13,1307.19,0,5031.24,NA,NA,NA,organic,Nashville
22/01/2023,2016408564,12677.32,406.01,416.87,0,10091.92,NA,NA,NA,organic,NorthernNewEngland
22/01/2023,113417802,4690.88,319.16,41.66,0,2680.24,NA,NA,NA,organic,NewOrleans
22/01/2023,160738294,103994.99,4890.15,2524.24,14.12,87832.99,NA,NA,NA,organic,NewYork
22/01/2023,1153171739,30169.06,244.84,0,0,15794.43,NA,NA,NA,organic,Orlando
22/01/2023,1620971112,3439.4,0,260.9,0,2505.92,NA,NA,NA,organic,PeoriaSpringfield
22/01/2023,1615989761,27771.52,1283.61,951.38,1.15,22765.99,NA,NA,NA,organic,Philadelphia
22/01/2023,1496421973,19366.55,2346.21,421.68,0,1660.18,NA,NA,NA,organic,PhoenixTucson
22/01/2023,1426701911,8509.92,1715.99,230.37,0,5735.85,NA,NA,NA,organic,Pittsburgh
22/01/2023,2016763673,29881.1,5.9,4095.96,0,3547.16,NA,NA,NA,organic,Portland
22/01/2023,1775337111,3963.24,6.96,20.45,0,3935.84,NA,NA,NA,organic,Providence
22/01/2023,1516566323,26312.71,520.61,1695.19,19.2,23903.43,NA,NA,NA,organic,RaleighGreensboro
22/01/2023,1353288503,24484.84,10.65,1026.48,4.29,20156.57,NA,NA,NA,organic,RichmondNorfolk
22/01/2023,1668278853,9320.18,3.78,654.46,0,5834.59,NA,NA,NA,organic,Roanoke
22/01/2023,1143518362,41213.03,2715.09,1243.9,0,33302.94,NA,NA,NA,organic,Sacramento
22/01/2023,182312728,24102.47,2202.59,413.25,0,9146.55,NA,NA,NA,organic,SanDiego
22/01/2023,1855387525,65343.19,4647.64,1815.44,0,39048.84,NA,NA,NA,organic,SanFrancisco
22/01/2023,2117832882,61056.63,513.36,6069.85,4.48,5860.05,NA,NA,NA,organic,Seattle
22/01/2023,1212679111,40243.61,890.57,1822.04,8.19,33972.1,NA,NA,NA,organic,SouthCarolina
22/01/2023,1984351733,3050.86,69.8,449.43,0,1181.38,NA,NA,NA,organic,Spokane
22/01/2023,1748746066,8169.83,1815.64,844.01,0,3251.59,NA,NA,NA,organic,StLouis
22/01/2023,1603677186,4771.68,103.67,86,0,4507.72,NA,NA,NA,organic,Syracuse
22/01/2023,1125252328,25324.15,237.9,0,0,13924.27,NA,NA,NA,organic,Tampa
22/01/2023,1767195334,3488.2,38.4,268.77,0,1923.93,NA,NA,NA,organic,Toledo
22/01/2023,1301480524,33563.93,1158.27,127.71,0,18631.42,NA,NA,NA,organic,WestTexNewMexico
22/01/2023,1253860113,3433.09,495.63,5.31,0,1466.85,NA,NA,NA,organic,Wichita
22/01/2023,1527419333,354902.97,23530.73,6552.49,0,195295.06,NA,NA,NA,organic,California
22/01/2023,1549668879,149863.47,5196.25,12840.83,0,73355.25,NA,NA,NA,organic,GreatLakes
22/01/2023,1548812717,225954.81,1698.53,14858.52,62.12,174139.55,NA,NA,NA,organic,Midsouth
22/01/2023,1656734005,262361.18,10784.75,11335.65,25.07,224348.97,NA,NA,NA,organic,Northeast
22/01/2023,136872906,67207.1,10108.76,10802.23,0,40332.48,NA,NA,NA,organic,Plains
22/01/2023,1255024549,155193.42,23385.43,3277.46,0,101277.92,NA,NA,NA,organic,SouthCentral
22/01/2023,1105400646,314293.25,2334.57,7223.96,8.53,203244.95,NA,NA,NA,organic,Southeast
22/01/2023,1535865726,307930.56,20715.81,16455.2,4.56,76143.05,NA,NA,NA,organic,West
22/01/2023,1450758446,1837706.76,97754.84,83346.34,100.28,1088137.23,NA,NA,NA,organic,TotalUS
29/01/2023,1061985819,118903.56,20652.13,69264.38,20.83,21055.11,NA,NA,NA,conventional,Albany
29/01/2023,0.913555039,870655.04,357694.86,23480.73,84.05,99006.04,NA,NA,NA,conventional,Atlanta
29/01/2023,1143148178,1012144.44,175187.49,419073.1,1627.37,335717.59,NA,NA,NA,conventional,BaltimoreWashington
29/01/2023,0.852571407,391660.4,190344.03,5908.19,42.89,76059.06,NA,NA,NA,conventional,BirminghamMontgomery
29/01/2023,1032390259,120921.34,23912.09,9143.16,100.44,21732.55,NA,NA,NA,conventional,Boise
29/01/2023,1261393593,618716,40902.86,310964.51,66.88,145816.57,NA,NA,NA,conventional,Boston
29/01/2023,1074311222,196990.75,37523.52,53193.32,1293.93,98616.84,NA,NA,NA,conventional,BuffaloRochester
29/01/2023,1185116871,363997.4,129296.23,56287.27,702.46,133293.32,NA,NA,NA,conventional,Charlotte
29/01/2023,1038620452,952229.97,175184.95,109714.24,24339.03,212511.98,NA,NA,NA,conventional,Chicago
29/01/2023,1213369317,322108.32,49563,62720.68,3276.11,44893.1,NA,NA,NA,conventional,CincinnatiDayton
29/01/2023,1006639627,264731.99,66405.82,19143.93,3193.2,46578.73,NA,NA,NA,conventional,Columbus
